date,inflation,induproduction,income,yieldcurve,employment,stocks,consumer,gdp,index,inflationa,induproductiona,incomea,yieldcurvea,employmenta,stocksa,consumera,gdpa,indexa
1981-03-01,0.07102939024152956,0.17783499870501787,0.1522252917643059,0.3007838543093936,0.1475150416332876,0.9239251578615735,0.6858324573273014,0.07146670834148973,0.3163266125229874,0.08405180798744576,0.19786910422614876,0.16874700070782991,0.35423019459422433,0.15351391035650866,0.8973403227954134,0.6932178473521032,0.12721517320663814,0.33452317015328903
1981-04-01,0.07575904874795357,0.17182403100129684,0.1532318643931105,0.4244292914522479,0.12457951357698699,0.9304382793459898,0.6910863773535466,0.10523711845635324,0.3345731905409357,0.08887449843579492,0.2127830420522837,0.18955361141293428,0.3461657303762351,0.16344971910154513,0.8710471053519919,0.6949931481074746,0.14664680311049647,0.3391892072435945
1981-05-01,0.08052227055058524,0.1926592235166802,0.14793773006291147,0.3573937589438718,0.16357079252365658,0.9080397838661808,0.692671488590583,0.10523711845635324,0.33100402081385283,0.09327880184641017,0.2263487799549769,0.21459700074769106,0.3400797567275724,0.17288343373866474,0.8365576900244293,0.6968225035147158,0.1820901125755935,0.3453322598912567
1981-06-01,0.08680441114749021,0.20643120295655848,0.17557746419864137,0.285033801618307,0.16219376485254733,0.8993483057610712,0.692841696346012,0.10523711845635324,0.3266834706671226,0.0978300075091113,0.2384658228818789,0.23549036251513822,0.33290127443700623,0.17817892180627667,0.7909811731252727,0.697389708540681,0.2175334220406905,0.3485963366070069
1981-07-01,0.0934669867671955,0.2014414905767061,0.18240704007728714,0.4070694684916023,0.14195033034467358,0.8878269966020653,0.6991203035266942,0.1880564877646397,0.350167388018858,0.10267047756607194,0.24680644551436967,0.25837690678995423,0.3270759904085473,0.18232748902744747,0.7517736271488321,0.696818093829109,0.25297673150578753,0.35235322022376486
1981-08-01,0.09672874046992047,0.2370236786006329,0.20110261375072322,0.35067099274992347,0.18127401920789987,0.8344634133355996,0.6977547609684822,0.1880564877646397,0.3483843383559777,0.10834363102461166,0.2500179915805707,0.2790216759567809,0.33211997982669583,0.1836892189224941,0.699402309657034,0.6957963020659722,0.2640464471266372,0.3515546945200996
1981-09-01,0.09996553293162456,0.26731862566182785,0.277064955994932,0.2523970690014581,0.2071298941035063,0.7661658532010452,0.6964842618595302,0.1880564877646397,0.34432283506482053,0.11602796367002989,0.24502880612667244,0.2901537861413347,0.3293443028257333,0.17989554273723254,0.6304155291954793,0.6939265333412368,0.27511616274748696,0.3449885783481508
1981-10-01,0.10218486921164495,0.25321845841745605,0.3034922004016512,0.3879134495602717,0.1811818013997048,0.7235017873806137,0.7020625097969925,0.3178969752469354,0.37143150642690875,0.12636537473697473,0.23489845230756576,0.2944565213933254,0.3345522400008782,0.17277223528903707,0.5703021966420441,0.6921705018947493,0.28618587836833664,0.33896292507911396
1981-11-01,0.10782950452679207,0.265361481078092,0.2732979006675944,0.314322865200475,0.19534372092932795,0.634580682471241,0.6960747187463755,0.3178969752469354,0.35058848110835417,0.14049932134963306,0.22445176906337894,0.29347996949723437,0.34264809370335003,0.16442288914710815,0.5132758778564798,0.6897323947286352,0.251157324928103,0.32745845503424037
1981-12-01,0.11584723148925404,0.256474938751503,0.3128967298475373,0.25008209744755333,0.18708516817957244,0.6641030299024283,0.6894120080765801,0.3178969752469354,0.3492247723676705,0.15832105322043896,0.21653640498433044,0.2965006574876784,0.31765048235087484,0.1529422377207685,0.46049403109421555,0.6868378138329977,0.21612877148786933,0.3131764315223967
1982-01-01,0.1275059075184338,0.22071076697391234,0.30627565507824706,0.4373334050004935,0.15012070971495317,0.5735990916512765,0.6929895529478718,0.2544747814897379,0.3453762337968658,0.178914232943705,0.20486871040992868,0.29503697134007717,0.325711884410003,0.14535696085974056,0.3965107645447549,0.6852455473356552,0.18110021804763565,0.30159316123643753
1982-02-01,0.14283473634242994,0.20708856587724345,0.2678952748580461,0.3340169307441481,0.15851196209633056,0.4205427305662708,0.6865361486200701,0.2544747814897379,0.3089876413242846,0.20081417549396488,0.1962335416517679,0.29096528183652726,0.32739768847821976,0.13888648838253467,0.3377945544857012,0.6831747024066014,0.15286902151923498,0.291016931781819
1982-03-01,0.16198999933329367,0.2065365027471878,0.30288136750687616,0.2836446920523276,0.1643900494143335,0.40548585788043406,0.685948073180605,0.2544747814897379,0.3081689154505995,0.22418824459660683,0.19135072194704664,0.28423671956084323,0.3096500278088899,0.12857738175641828,0.2996981842104749,0.6802263401919534,0.12463782499083427,0.2803206806328834
1982-04-01,0.18698854888759484,0.19053835895233517,0.29763288902510504,0.43648857177510236,0.1310857245481314,0.38134387466722813,0.6874338668003093,0.10772565460553335,0.3024046861576674,0.2495530436462483,0.18034922604005,0.2693432900176232,0.31874982717850103,0.11757735069664567,0.2726115564770673,0.6771276266733919,0.0964066284624336,0.2727148186489951
1982-05-01,0.2147598957516275,0.2178692966038007,0.2914220286102587,0.16433719708562425,0.12645981237128995,0.31788960189765536,0.67870723337255,0.10772565460553335,0.26489634003729245,0.2779124783261962,0.16909717742773409,0.2538903486555743,0.32373052643987604,0.1083333050054147,0.2571340513760238,0.6748194135440748,0.0868490881498424,0.2689707986155921
1982-06-01,0.23940630982885033,0.18646877130509248,0.30411461296193,0.298450509802322,0.14157350701340488,0.2802034306056644,0.6798584090925253,0.10772565460553335,0.27972515065191533,0.30821119219676696,0.15292861145352962,0.23488380607973017,0.39139157966736077,0.09767934149061908,0.2675310609414558,0.6729331413637009,0.07729154783725119,0.27535628512880184
1982-07-01,0.258905562819993,0.1688997544249478,0.2818455180569474,0.44744822940979434,0.11129787485171772,0.22130183129695413,0.6805644833735487,0.08508760231933388,0.28191885706915465,0.3417425829168061,0.1392868844365868,0.2120609033269832,0.414149061019846,0.08390013859820933,0.30410921794744533,0.671487511889298,0.06773400752465997,0.2793087884574793
1982-08-01,0.2830791509582818,0.1777916476489159,0.2275239012039421,0.22753096672816883,0.09665732233963226,0.1919645089149134,0.6688459753321823,0.08508760231933388,0.24481013443067132,0.3797579884330657,0.12752946559900719,0.19464197362327726,0.4163232717767839,0.07328920315306481,0.3598645088555396,0.6712086467915835,0.06257186824876372,0.2856483658101357
1982-09-01,0.31417879363114243,0.14052752730520798,0.21352079024755605,0.33824348826999456,0.09838986305569775,0.24296609147998835,0.6673557920692352,0.08508760231933388,0.26253374354726944,0.42158702535113196,0.11591301301454698,0.18655000436197045,0.5023508833733041,0.06506369746774127,0.4398544808034531,0.6712796803083826,0.05740972897286747,0.3075010642066748
1982-10-01,0.3571451569672824,0.12302606727843948,0.2049152408528119,0.4663727673433522,0.07562145040074564,0.2884788440609672,0.6735845880244069,0.05038041272998604,0.2799405659572489,0.46553246374690466,0.11007516136432531,0.1791119301171782,0.5362919403216752,0.058906459831536355,0.5316329548463515,0.6724514875017812,0.05224758969697121,0.32578124842834044
1982-11-01,0.39655217897505196,0.12085790075857411,0.17738277315519368,0.5703035164505327,0.06253603128251628,0.38027165929024714,0.6673896002903066,0.05038041272998604,0.30320925911655106,0.5079122940494142,0.10835625878748406,0.17460699888103556,0.5509190918480434,0.057837975226944484,0.6226076315442552,0.6737621965142253,0.061971350897634926,0.3447467247186296
1982-12-01,0.440594654149085,0.10461840920343546,0.16717719644544815,0.43499539791723385,0.05889828965894639,0.4996723726416016,0.6711846322461086,0.05038041272998604,0.3034401706239806,0.5481294195421474,0.10889778125673703,0.17487088830020078,0.592316550888107,0.05821214070793873,0.7104026698596795,0.6763257422282279,0.07169511209829865,0.36760628811016716
1983-01-01,0.4869979959175507,0.09835524139947026,0.17733193983471168,0.4604934939514211,0.04763226218085054,0.5558335767455201,0.6788912927872615,0.05411476666395636,0.31995632118509276,0.5856787999422753,0.11410008121901899,0.17596728591287647,0.6183127787743075,0.06406661793304404,0.7876318716032843,0.6797625740372001,0.08141887329896237,0.38836736034012115
1983-02-01,0.5340533724666792,0.10809293214215465,0.17897208563610129,0.7436966363072907,0.047304288227691005,0.6719043406023942,0.6692721764329757,0.05411476666395636,0.3759263248099054,0.6215949248515894,0.12466807721701283,0.1772268928982372,0.6407353295444148,0.0743895023521792,0.8564256196780717,0.6831396145941836,0.10912605965331983,0.4109132525986261
1983-03-01,0.5778514240057789,0.10550041740387783,0.16889234477880255,0.5418898299602208,0.061446437238468266,0.7936369357373786,0.6743866352296279,0.05411476666395636,0.37221484887726397,0.6560190006710397,0.13818824161647603,0.1788304675864293,0.6574850336320827,0.0875192519719049,0.9064575015720621,0.6878913063749396,0.1368332460076773,0.4311530061790764
1983-04-01,0.6114241387823388,0.11271265181739208,0.17788565343595597,0.5541356765015615,0.06921054277319444,0.83432690424839,0.6814488420990721,0.10872297993396837,0.3937334236989842,0.6878640688123946,0.15966428537457508,0.1796234939900955,0.669626844956178,0.10556415455710076,0.9386576716914444,0.6926058372468927,0.16454043236203475,0.44976834862383946
1983-05-01,0.6378549319314517,0.12410703557409188,0.17896610967018492,0.8186882706909141,0.06478102416848175,0.9070418891827925,0.6827708745743217,0.10872297993396837,0.44036663946577587,0.7165866887589805,0.1947150006700007,0.18302374581680073,0.6821448400691095,0.12959902096878675,0.9634208284593616,0.696678697775405,0.22003747351006012,0.4732757870035631
1983-06-01,0.6658909365498529,0.13583220897712722,0.17375558212150233,0.5909727652344371,0.0940251530095782,0.9630475831032304,0.6918056230999408,0.10872297993396837,0.42800660400370466,0.743274787296799,0.23992263325007057,0.19516941833957357,0.6906206494406518,0.15925640936930555,0.9764978561217111,0.6997790074029441,0.2755345146580855,0.4975069094848926
1983-07-01,0.7024947453734351,0.16176321738743324,0.18488958174687625,0.5950287985720651,0.10956956869566153,0.968596065194245,0.699153536129163,0.22035788479010116,0.4552316747361225,0.766587269488158,0.296203538615378,0.21577120053660795,0.7023751658116032,0.19510863098480824,0.9797749629986597,0.7022646943560301,0.33103155580611093,0.5236396273246695
1983-08-01,0.7405978273833806,0.18921391853893385,0.18859353376525376,0.8441948608332979,0.12608278594604516,0.9720956319663359,0.6977823271175105,0.22035788479010116,0.49736484629260735,0.782948450305157,0.36241328026832975,0.24759422920336818,0.7158602030150173,0.2357533788553129,0.9806507377916517,0.7039667771617251,0.4103834229660079,0.5549463099458212
1983-09-01,0.7689218328539085,0.23435667995247222,0.17365050320079967,0.6147406979047928,0.16971585274964346,0.9868379564536733,0.702673820461348,0.22035788479010116,0.4839069035458424,0.790127542663522,0.43658830483978556,0.29106071476941425,0.7238743624018857,0.2770118539102155,0.9809038061262965,0.7054632176744899,0.48973529012590483,0.5868456365639393
1983-10-01,0.7837598584618545,0.3230169435899456,0.19828716439618754,0.6292436471791495,0.21341974124331042,0.9829058448558927,0.7058860052701468,0.44170522682212066,0.5347780539773259,0.7908947723296716,0.5153489008776662,0.3467927434026288,0.7341932672174897,0.31802030591608854,0.976804738977254,0.7065618176855141,0.5690871572858017,0.6197129629615143
1983-11-01,0.7979835231583621,0.39535283105451136,0.25184014480682193,0.8695431269201679,0.2427253545715946,0.9855040551568901,0.7013727323395558,0.44170522682212066,0.5857533743537531,0.7861419045568857,0.5905453843578238,0.40878011244130175,0.7435877122945017,0.35627690957117525,0.9644084743245743,0.7076748471349438,0.6362970098060275,0.6492140443109042
1983-12-01,0.8057658296980076,0.473517641168972,0.29736627530370857,0.6614998634601466,0.30913848270259436,0.9827102243649215,0.7067197448184568,0.44170522682212066,0.584802911042366,0.7761774799124356,0.6538916984781272,0.4740853589843818,0.7335723155450883,0.3910032267523727,0.9522651737003859,0.7087493221335168,0.7035068623262534,0.6741564297290702
1984-01-01,0.8006618302754291,0.5590216673051437,0.37582775374743776,0.6759390217925484,0.3534380559186891,0.9738507139521967,0.7093660329633329,0.6964690877494829,0.6430717704630325,0.7658514297894857,0.7155291028045089,0.540954138848597,0.7418754528610982,0.4186302958767225,0.9313837805544044,0.7089194927156881,0.7707167148464792,0.6992325510371229
1984-02-01,0.7836723815335703,0.6342640659676687,0.44939244716153015,0.89227981715451,0.373633636275461,0.9736140419742048,0.7067609701940994,0.6964690877494829,0.688760806001316,0.7556188147575301,0.7677929245920279,0.6013437981734823,0.7478922806422789,0.44295178021123593,0.8941826099831373,0.7080976312955346,0.8029353433329485,0.715101897873522
1984-03-01,0.7735252108508059,0.7069202561797556,0.5080426750000867,0.6766541267984159,0.4157665647848819,0.9622435535594178,0.7092654205274933,0.6964690877494829,0.6811108619312926,0.7463656218098547,0.8042596829329529,0.658666725729984,0.7347479653687903,0.4643981881449905,0.8622816127390007,0.7072930297448926,0.8351539718194178,0.7266458497862354
1984-04-01,0.7552426518251392,0.7741958444708914,0.5702113786282255,0.685610317641221,0.44295936317383067,0.9085282569398149,0.7125641819667243,0.8449643419434755,0.7117845420736653,0.7397762460192743,0.8341541298549195,0.7132223029013461,0.7436244644405834,0.48030755008461923,0.8187620736802333,0.7059970383741253,0.8673726003058869,0.7379020507076235
1984-05-01,0.738196975291661,0.7754307157763326,0.6436716240653024,0.8094507464236876,0.4510832576587797,0.9126442514117602,0.7078195823309943,0.8449643419434755,0.7354076868627493,0.7352941619251102,0.8539430751154112,0.7583185548621891,0.7489043101910067,0.49354028170272163,0.7705952133042557,0.7037461416775503,0.8745652280407117,0.7423633708523696
1984-06-01,0.7438095289603083,0.843342067127261,0.6985789544889996,0.7113186873562068,0.47490089744869285,0.8574218654890319,0.707740768311484,0.8449643419434755,0.7352596388906825,0.7319905737437887,0.8668268193189107,0.7962459966072646,0.7308713442839944,0.5060435293463735,0.7162013996691221,0.7016495254790738,0.8817578557755364,0.7414483805280079
1984-07-01,0.7392661400836965,0.872604598030258,0.738165709696749,0.7120399884796315,0.4993669619257697,0.7506436905245939,0.704434864442412,0.8897808586682984,0.7382878514814261,0.7290753817353718,0.870386725749159,0.8271085770383042,0.7323209127206627,0.5165109005710762,0.6658154819902042,0.6990585322463726,0.8889504835103611,0.7411533744451889
1984-08-01,0.7281532238475174,0.8530646160132189,0.7933300125005409,0.8134139255135789,0.502312083877988,0.7822080585093852,0.7019333608902475,0.8897808586682984,0.7580245174775969,0.726680057577899,0.8686386693192875,0.8469544066331208,0.7407560289951528,0.5233389193279386,0.632159214742954,0.69627220681472,0.8830465161666354,0.7397307524472134
1984-09-01,0.7339889561073232,0.8862869377115551,0.835376138028259,0.7299131212291741,0.5112227364226545,0.7011263192068137,0.7014894723028902,0.8897808586682984,0.7486480674596211,0.7262144875860761,0.8592055498544949,0.862333016198054,0.7354793830497308,0.5297624003178004,0.5991158618308711,0.6936440819024406,0.8771425488229098,0.7353621661952973
1984-10-01,0.7283501472601547,0.8929295160338419,0.840788890393283,0.717289392143761,0.5223557528824451,0.6195270946839496,0.6990588017872748,0.8881201083524239,0.7385524629421417,0.7274152316629632,0.8434849523328466,0.8701302582756459,0.7479635209462673,0.534723554483222,0.5848369021756107,0.6903776518810805,0.871238581479184,0.7337713316546025
1984-11-01,0.7183754462037325,0.8527331809973301,0.8712362745357564,0.7012529509816137,0.5261027435206915,0.5862813696009583,0.6952398851401347,0.8881201083524239,0.72991774491658,0.7299655567430893,0.8224947746969287,0.8683561052740357,0.7644870447995563,0.5380867866219501,0.5850131320394881,0.6869375836641759,0.8560437297033315,0.7314230891928194
1984-12-01,0.7263183769098068,0.86470150570875,0.8837544370752366,0.7200160979762164,0.5377051247969085,0.5551063594155242,0.6921948089152763,0.8881201083524239,0.7334896023937677,0.7333921728252565,0.7976509918611008,0.8631676755680262,0.7835025048336254,0.5405929003660193,0.5904593105513865,0.6834928242282654,0.8408488779274789,0.7291384072701449
1985-01-01,0.7248941951388596,0.8621162594510291,0.8572406872656494,0.7626506861265735,0.5403350744669444,0.5487060870410928,0.6877169118524968,0.8543570546059442,0.7297521194935737,0.7380877618915256,0.764973644356206,0.8523410857817048,0.8025973677121949,0.5398357154064576,0.6128527392284754,0.6801173251891192,0.8256540261516262,0.7270574582146637
1985-02-01,0.7253598038965797,0.7964658992244629,0.8856016698901396,0.7817540498410464,0.5408529698171587,0.5839479410368879,0.6861646114165708,0.8543570546059442,0.7318129999660987,0.7435185209879888,0.7269597203158891,0.8317130224305398,0.817529474664111,0.537139711654699,0.6438130072504872,0.6774209616476257,0.8031328793484377,0.7226534122874722
1985-03-01,0.741193420568646,0.791963352581666,0.8821595904938111,0.8048179486083926,0.5409896614151835,0.6154525612752509,0.6818908921747294,0.8543570546059442,0.7391030602154529,0.7478206977148902,0.6887866780073827,0.808755460111063,0.8287504456441755,0.5332368523239253,0.6692581836687399,0.674701428578128,0.7806117325452492,0.7164901848241942
1985-04-01,0.7436520977409106,0.766988450218334,0.8301439723836215,0.8164305352634956,0.5425351457148135,0.6205844738672148,0.6784183924858469,0.7969509976973081,0.7244630081714432,0.7528101519047651,0.6443634969449875,0.781344966956162,0.8378908584021681,0.5270468020573734,0.6932012913216821,0.6726373005720373,0.7580905857420607,0.7084231817376545
1985-05-01,0.7389351426967358,0.7036704839823621,0.8401056962996987,0.815345711186028,0.5411394259851072,0.6189584406723478,0.6745713285246723,0.7969509976973081,0.7162096533805324,0.7615625099999114,0.5984220172664859,0.7422421012136221,0.8458200797364904,0.520894989609285,0.7148724607105139,0.6705461455547744,0.741766438509395,0.6995158428250599
1985-06-01,0.7544919113074215,0.6686374206793821,0.8187948983573086,0.8345852752476329,0.5331620150395389,0.6894669314780577,0.6719418146803983,0.7969509976973081,0.721003908060881,0.7717761141038956,0.5581716104069272,0.7053400552570336,0.8516306011116619,0.5168164166196145,0.7387778521390729,0.6686276803734931,0.7254422912767295,0.6920728276610535
1985-07-01,0.7574787497176387,0.6340327152091275,0.7334723071586591,0.8522433278380701,0.5241590519563923,0.7344676951731638,0.6715387306035364,0.7192301737868131,0.7033278439304251,0.7807543272659494,0.5188360087168618,0.6666184597710703,0.8553590509504178,0.5097345028093384,0.7674452399876112,0.6669785046685353,0.7091181440440643,0.684355529776731
1985-08-01,0.7511728642579879,0.5674276453734253,0.7478562959732795,0.8490798757214334,0.5174358138325158,0.7366189995464036,0.6698474129995855,0.7192301737868131,0.6948336351864305,0.7897614123353595,0.484086268000131,0.6245889118776762,0.8554711562459402,0.5049907319531215,0.7934385782186485,0.664915050865047,0.7025224782318079,0.6774718234659665
1985-09-01,0.7711301457078963,0.5254242662072945,0.7176966315644046,0.8596604251563486,0.5038493598158724,0.7591112071929041,0.6695061241381846,0.7192301737868131,0.6907010416962147,0.7988006466073255,0.46268757440641256,0.586044311024026,0.8523424396609988,0.5060306547413743,0.8198881504787797,0.6633310581248463,0.6959268124195516,0.6731314559329143
1985-10-01,0.7961662463117886,0.49133957214732416,0.5955267779283827,0.8640058632694302,0.5056242710262837,0.7506114902002066,0.6658714623822697,0.6990061143013152,0.671018974695875,0.80587376034024,0.4445403988694317,0.5523360276512055,0.846702477810406,0.5034893647252763,0.8518516572617415,0.6619413576600737,0.6893311466072952,0.6695082738657088
1985-11-01,0.8002167673206402,0.4621680428250095,0.6186934205601667,0.8502088394370566,0.5166679880470841,0.7623907892437014,0.6630605374369841,0.6990061143013152,0.6715515623964947,0.812215085899756,0.4259089503128323,0.5261481368467532,0.8368879536815337,0.5002589021561268,0.8893664605133078,0.6607409385864936,0.6829904492658171,0.6668146096578276
1985-12-01,0.8083611902797441,0.4326238105389899,0.5864653254415292,0.8569559742801679,0.4906705321778822,0.8614712585692873,0.6620467604506518,0.6990061143013152,0.6747001207549459,0.8199799667274094,0.41321996719570225,0.5111413445584102,0.8233165771269909,0.4957180414854192,0.9229424169640624,0.6603298321786857,0.676649751924339,0.6654122372701273
1986-01-01,0.8115212601340995,0.42553427090874263,0.4812950197982944,0.852915959611204,0.49569642681909026,0.890427724559388,0.659158007782606,0.6796561789132752,0.6620256060658375,0.828405985692457,0.4024645032823045,0.5051762071207363,0.8084603775707625,0.49294107921356417,0.9425305057517548,0.6599678223780295,0.6703090545828606,0.6637819419490586
1986-02-01,0.8054082698897846,0.43903548381111485,0.5165886908513783,0.8303075762117857,0.5236753505620331,0.89531643310719,0.6603434565583817,0.6796561789132752,0.6687914299881179,0.8366009748659428,0.38980484716020086,0.49770569632542044,0.792450602654878,0.48899214471401403,0.958159870743117,0.6600879113771138,0.6615496322599993,0.6606689600125858
1986-03-01,0.8135688281053839,0.41654121298540936,0.5154469313274816,0.8258206540527909,0.4886016197192844,0.9508922478906758,0.6611679213495487,0.6796561789132752,0.6689619492929811,0.8480382996862771,0.37863711197361916,0.49881478428587434,0.77508897168044,0.48172023133003106,0.9703784695945988,0.6601517302157406,0.6527902099371379,0.6582024760879648
1986-04-01,0.8342141996688845,0.3795508808077279,0.43839943310166857,0.8051187184961973,0.4862414956113867,0.9757003097096043,0.6586689479407889,0.6609619302524463,0.6548569894485881,0.8589160901047026,0.36894937535412603,0.5026769790479159,0.7603707484379728,0.4816853390806031,0.972633947955417,0.6600990496156182,0.6440307876142765,0.6561702896513291
1986-05-01,0.8468060522865599,0.3860341441222295,0.5286526668301085,0.7687805801098001,0.4894228240228389,0.9638465279482297,0.6605938989901369,0.6609619302524463,0.6631373280702937,0.8656665990342685,0.3654938975203658,0.5053597461172962,0.7506950697246811,0.48413864517858096,0.9707329711188691,0.6596105051321834,0.6290056399811085,0.6538378842259193
1986-06-01,0.8589173040700299,0.3680910270586026,0.5506745008154866,0.7678187769427973,0.4740087585467516,0.9789997912954406,0.6598747016467146,0.6609619302524463,0.6649183488285336,0.8721805730552954,0.3650320063469564,0.5026647307655893,0.7452453031637969,0.48457388956793807,0.96726814020414,0.6588598198416007,0.6139804923479406,0.6512256194116572
1986-07-01,0.8606911951750139,0.34957633417612094,0.43647195502639896,0.7568573101158957,0.4720028198217899,0.9842039145075624,0.6598785417771118,0.6270996449761067,0.643347714447,0.8766401954938631,0.36830303337979314,0.4985855090918863,0.738328122467029,0.4876472196003754,0.962021312185072,0.6582256098661247,0.5989553447147727,0.6485882933498646
1986-08-01,0.8740322188117908,0.3720290726916249,0.5232432186141021,0.726137790365159,0.48004387025813466,0.9686280262160801,0.6607263695901423,0.6270996449761067,0.6539925264403925,0.875662974933975,0.37749085998227033,0.5030399100196391,0.73169961016242,0.49688702294512654,0.9579915547445023,0.6568683950271637,0.5823129362545111,0.647744158008701
1986-09-01,0.8788355706159364,0.3584147932684505,0.538620099899731,0.7375113145979869,0.48839226622271686,0.9644251180555854,0.6608518377488144,0.6270996449761067,0.656768830673166,0.8761403914597183,0.3872138856135721,0.4987180451816142,0.7279772934412959,0.5054106674557723,0.9553755173859595,0.6547701032685435,0.5656705277942496,0.6464095539500907
1986-10-01,0.8747172532462798,0.3588180138051666,0.4544960355179498,0.7470646462164477,0.5009613321992541,0.9642944486903163,0.6557376810401808,0.5708110444534387,0.6408625568961293,0.8779378041425897,0.40335241798772087,0.49609926078308525,0.7217753045645406,0.5147579109435932,0.9563834668480151,0.6527769388665966,0.5490281193339881,0.6465139029337662
