Poll Rank,Poll ID,Pollster,Sponsor,State,Pollster Grade,start date,end date,sample,population,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,Biden.1,Bloomberg.1,Booker.1,Buttigieg.1,Klobuchar.1,Sanders.1,Steyer.1,Warren.1,Yang.1,Grade,raw n,polls #,avg date,cand #,duplicate,poll times,duplicate.1,weight,Sum,adj for na,Biden.2,Bloomberg.2,Booker.2,Buttigieg.2,Klobuchar.2,Sanders.2,Steyer.2,Warren.2,Yang.2,Biden.3,Bloomberg.3,Booker.3,Buttigieg.3,Klobuchar.3,Sanders.3,Steyer.3,Warren.3,Yang.3,raw weight,us rank,Biden.4,Bloomberg.4,Booker.4,Buttigieg.4,Klobuchar.4,Sanders.4,Steyer.4,Warren.4,Yang.4,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Polling Average,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,State Similarity,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,National Vote Index,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Projected Vote Share,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141
34,116093.0,Siena College/New York Times Upshot,0,Iowa,A+,2020-01-20 00:00:00.000,2020-01-23 00:00:00.000,584.0,lv,17.0,1.0,0.0,18.0,8.0,25.0,3.0,15.0,3.0,1,1,0,1,1,1,1,1,1,5.33,584.0,1,2020-02-02 02:37:23.520,1.0,10.09,2,1,51.70557163918686,90.0,1.0,0.16739791626498005,0.013133756573866636,-0.0009658776792967217,0.18012047296077097,0.08229148334673358,0.25157148537845875,0.030412333599913573,0.15079503678649164,0.030235623378982217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.655404951689528,0.6790883914217027,-0.049941257541568196,9.313232018357363,4.254928187479486,13.007647459612548,1.5724870936651807,7.796943577397761,1.563350190677438,,,,,,,,,,,,32.0,Georgia,0.36423112138387137,0.12737588907540384,0.002943713811817652,0.06569263419048064,0.0283009619659947,0.1884711781793351,0.014661211079658478,0.11396901219363399,0.04234016586002871,19.3792006668519,0.36145541397203146,0.08877752363299826,0.016715179890682882,0.07125149302569184,0.03048895759167549,0.16299552571797407,0.03476182860979446,0.12859045406489983,0.0352871276690048,10,0.3597047738678376,0.10786722337957211,0.03238315836279017,0.038223019432873186,0.02969603036814469,0.16390796101915106,0.01850112966426847,0.11374634047356301,0.03597036343179961,30,Georgia,0.38129153951874295,0.1171048885871815,0,0.05564195905017008,0.03098444652463936,0.18118662179247105,0.021081943432546813,0.12269503129622876,0.04001356979801937,0.3614768320407561,0.11101925890201723,0,0.05275039438688689,0.029374267224495522,0.17177083482202354,0.01998637088795106,0.11631889675832169,0.037934170969242606,0.9006310259916946,1.0548159818877487,Georgia,Biden,0.38129153951874295,19.3792006668519,10.0,30.0,59.3792006668519,32.6,16.8,50.5
35,116072.0,Emerson College,7News,US,A-,2020-01-21 00:00:00.000,2020-01-23 00:00:00.000,497.0,lv,30.0,7.4,0.0,5.5,3.5,27.3,1.3,12.8,7.7,1,1,0,1,1,1,1,1,1,4.67,497.0,1,2020-02-02 14:34:22.080,1.0,10.0955,1,1,31.758306084288645,95.5,1.0,0.3,0.07400000000000001,0.0,0.055,0.035,0.273,0.013000000000000001,0.128,0.077,11.407038834788366,2.813736245914464,0.0,2.0912904530445338,1.3308211973919761,10.380405339657415,0.4943050161741626,4.8670032361763695,2.9278066342623474,38.02346278262789,8.0,9.527491825286592,2.35011465023736,0.0,1.7467068346358754,1.1115407129501027,8.6700175610108,0.4128579790957524,4.065063178788947,2.4453895684902256,,,,,,,,,,,,33.0,Alaska,,,,,,,,,,0,0.3041377427235523,0.08353568901768448,0.022774927266701057,0.07283474835456097,0.03470483006988212,0.20700689025566865,0.018603998051254553,0.13685115915138724,0.04273120647049055,10,0.2946925902341415,0.06441122589466501,0.008698620337461731,0.06910325606363879,0.0254823004530593,0.22106818809524284,0.025406111470263677,0.146063183721991,0.045074523729536096,30,Alaska,0.31581049502061154,0.07356129398830964,0,0.074458359992662,0.029542522318865803,0.23128961634151043,0.025202404290703768,0.1528375023977863,0.04729780564955063,0.2970538783564942,0.06919234167541988,0,0.07003612913636934,0.027787932857265007,0.2175528636353493,0.023705583115511398,0.14376017757934006,0.04448869441477471,0.8935776007705238,1.0631421369345244,Alaska,Biden,0.31581049502061154,0.0,10.0,30.0,40.0,0,25,75
36,116066.0,Ipsos,Reuters,US,B-,2020-01-22 00:00:00.000,2020-01-23 00:00:00.000,545.0,rv,24.0,10.0,0.0,7.0,3.0,20.0,2.0,12.0,3.0,1,1,0,1,1,1,1,1,1,3.67,545.0,1,2020-02-03 02:33:30.240,1.0,5.081,1,1,16.440569212160685,81.0,1.0,0.24,0.1,0.0,0.07,0.03,0.2,0.02,0.12,0.03,3.839461997203264,1.5997758321680269,0.0,1.1198430825176189,0.479932749650408,3.1995516643360538,0.31995516643360533,1.919730998601632,0.479932749650408,15.997758321680267,4.0,3.9457366109185643,1.6440569212160687,0.0,1.150839844851248,0.49321707636482054,3.2881138424321374,0.3288113842432137,1.9728683054592822,0.49321707636482054,,,,,,,,,,,,34.0,Hawaii,,,,,,,,,,0,0.2701375577191932,0.10118230185758954,0.008964050428304466,0.07897447528920698,0.04108832928082944,0.21423313179436607,0.0237876768639754,0.1500919776685663,0.05177254855163865,10,0.22762474617048467,0.06996126732221089,0.010512306372107339,0.06109174612547138,0.02410185635144207,0.2578911053089301,0.029239876834954295,0.1608658049504379,0.05871129056396125,30,Hawaii,0.25150801166013514,0.0820930208599021,0,0.06920995553607717,0.029925625283408606,0.2607170103825679,0.029427737697304043,0.16697217362944597,0.06014646495115878,0.23825294905766178,0.07776652595605556,0,0.06556242841640528,0.02834847458378891,0.2469766119302891,0.027876826842209573,0.15817234812997,0.056976605060880606,0.899932769977261,1.0556344114727636,Hawaii,Sanders,0.2607170103825679,0.0,10.0,30.0,40.0,0,25,75
37,116167.0,Suffolk University,The Salt Lake Tribune,Utah,A-,2020-01-18 00:00:00.000,2020-01-22 00:00:00.000,132.0,lv,12.12,9.85,0.0,4.55,3.03,26.52,0.76,14.39,4.55,1,1,0,1,1,1,1,1,1,4.67,132.0,1,2020-01-31 14:48:02.880,1.0,10.07577,1,1,14.721627763172384,75.77,1.055826844397519,0.14465270165922967,0.10635602272224903,-0.006620985928431302,0.037648701383127245,0.03300690979997508,0.28921582457778505,0.002897776163506596,0.15074767208874013,0.05224589128802527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.1295232287644072,1.5657337768884543,-0.09747169026356793,0.5542501675292326,0.4859154396878398,4.257727712653114,0.04265998202013786,2.2192511146552034,0.7691445636974791,,,,,,,,,,,,35.0,Louisiana,,,,,,,,,,0,0.37639151854415565,0.019866128118877963,0.014179080252223107,0.06386603429670762,0.029464009587536057,0.16327945619884576,0.032903942038285915,0.12397354389794385,0.0376730574044431,10,0.3692708271270702,0.10848117086878033,0.03321611029552334,0.03593053865419377,0.028686698868026536,0.16279181510013646,0.018521086432783346,0.10768390090224836,0.035417851751237676,30,Louisiana,0.40895827215547037,0.09514678173398869,0,0.047298630145072316,0.0318315668619704,0.17955729978640378,0.024376294500540397,0.12317354788864573,0.039657606927908144,0.37105099998134156,0.08632741018130474,0,0.04291441256482224,0.028881026547903914,0.16291372537481377,0.02211680033415899,0.11175631165117224,0.03598165316453903,0.8619423398000565,1.1021618919664278,Louisiana,Biden,0.40895827215547037,0.0,10.0,30.0,40.0,0,25,75
38,116137.0,Fox News/Beacon Research/Shaw & Co. Research,0,US,A-,2020-01-19 00:00:00.000,2020-01-22 00:00:00.000,495.0,lv,26.0,10.0,0.0,7.0,3.0,23.0,3.0,14.0,5.0,1,1,0,1,1,1,1,1,1,4.67,495.0,1,2020-02-01 02:43:43.680,1.0,10.091,1,1,30.052386277497256,91.0,1.0,0.26,0.1,0.0,0.07,0.03,0.23,0.03,0.14,0.05,9.353967596915542,3.597679844967516,0.0,2.518375891477261,1.0793039534902547,8.274663643425287,1.0793039534902547,5.036751782954522,1.798839922483758,35.97679844967516,16.0,7.813620432149286,3.005238627749726,0.0,2.103667039424808,0.9015715883249177,6.912048843824369,0.9015715883249177,4.207334078849616,1.502619313874863,,,,,,,,,,,,36.0,Wyoming,,,,,,,,,,0,0.2644639634637191,0.0812034672859272,0.0084949457950584,0.12523862244560893,0.04647997735228586,0.1988899817023206,0.029252414587387497,0.15172924422433176,0.05466153985948759,10,0.2945357917668524,0.06488628919436894,0.00834403720415173,0.06625178165586265,0.024540696809601,0.24792054362757426,0.02384203229487882,0.12801724630539946,0.04166158114131073,30,Wyoming,0.30071732093176384,0.07225734106130297,0,0.08486458514278299,0.031458647944620194,0.24691119614021134,0.026397178427934362,0.14033851069710215,0.04705521965428208,0.28701783469106906,0.0689655837172585,0,0.08099849185329921,0.030025516945272213,0.23566290314626084,0.02519462786800599,0.13394524578513253,0.044911570820854944,0.9067217748271533,1.0477304354812662,Wyoming,Biden,0.30071732093176384,0.0,10.0,30.0,40.0,0,25,75
39,116346.0,Data for Progress,0,Texas,B/C,2020-01-16 00:00:00.000,2020-01-21 00:00:00.000,684.0,lv,26.0,7.0,0.0,10.0,4.0,20.0,2.0,14.0,3.0,1,1,0,1,1,1,1,1,1,3.5,684.0,1,2020-01-30 03:13:49.440,1.0,10.086,1,1,15.538712522801108,86.0,1.0,0.2726278256132418,0.07429933662276754,-0.006875472741191543,0.09017138758216853,0.041175958079574915,0.20923559662281474,0.01564317261398913,0.139179709397214,0.034895360407854494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.2362854079205166,1.1545160324160129,-0.10683599438373069,1.4011472694213944,0.6398213754494242,3.2512517854586926,0.24307476219333224,2.162673493330308,0.5422289737571866,,,,,,,,,,,,37.0,Wisconsin,0.2312167550768254,0.08395884720436884,0.003386591703831437,0.0913017814534217,0.03711722745054777,0.2386937669458472,0.011644126657076096,0.15017529237460173,0.04386480742970095,67.89445987552425,0.261594851279758,0.06977321377798724,0.007505766458319051,0.12465228003451821,0.07790923317062244,0.17810560430323408,0.018006167991248438,0.16545331160092847,0.03822060869896663,10,0.24030784294760502,0.06988276670812114,0.009276334147439155,0.10821709478963332,0.05364653309968467,0.22123428678279722,0.009276334147439155,0.14985312383514676,0.038305683542133616,30,Wisconsin,0.25166609484849606,0.08375771147440707,0,0.10542409106006123,0.04839903279922526,0.24279735593187304,0.012314589338378,0.1611761830854187,0.04446494146214077,0.23656006555650924,0.07873023074155802,0,0.09909610552592289,0.045493924713016574,0.2282236646568056,0.011575417272405767,0.1515017287481164,0.04179597364350022,0.8929771108578346,1.0638570557395213,Wisconsin,Biden,0.25166609484849606,67.89445987552425,10.0,30.0,107.89445987552425,62.9,9.3,27.8
40,116200.0,"University of California, Berkeley",LA Times,California,B/C,2020-01-15 00:00:00.000,2020-01-21 00:00:00.000,2895.0,lv,15.0,6.0,0.8,7.2,4.9,26.3,1.8,19.6,3.9,1,1,1,1,1,1,1,1,1,3.5,2895.0,1,2020-01-29 14:52:48.000,1.05,10.5855,1,1,28.995206935316727,85.5,1.0,0.16262782561324177,0.06429933662276753,0.0011245272588084575,0.06217138758216853,0.050175958079574916,0.2722355966228147,0.013643172613989132,0.195179709397214,0.043895360407854495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.715427457096547,1.864372571180734,0.032605900573555696,1.8026722484007571,1.4548622876950519,7.893527459237924,0.39558661319686095,5.659276063547202,1.2727550585260499,,,,,,,,,,,,38.0,Connecticut,0.3365378398574885,,,0.09606577582540848,,0.21879334015734525,,0.17612521366718734,,4.726564470767608,0.2403415975674522,0.101668625414008,0.008462424186328948,0.10100815073339275,0.054265330381610424,0.20316020657718006,0.01603334226823972,0.16779289978935222,0.042405120999873196,10,0.22747867620332368,0.0879036884867564,0.01813035623822002,0.08785190691152699,0.02498091360676452,0.21948704051516024,0.027260854164508217,0.16862022102812624,0.03828634284561373,30,Connecticut,0.2536406090826391,0.09578641889959755,0,0.09611829095421036,0.03387265012935041,0.2262545039610466,0.025643010442464382,0.17745680168598257,0.041227714844709135,0.24187961196492605,0.09134492271856931,0,0.09166140628199426,0.03230201780047599,0.2157633662107486,0.02445397619044109,0.16922835222477103,0.0393160373841786,0.9059496907761049,1.0486233503608333,Connecticut,Biden,0.2536406090826391,4.726564470767608,10.0,30.0,44.726564470767606,10.6,22.4,67.1
41,116052.0,MassINC Polling Group,WBUR,New Hampshire,A/B,2020-01-17 00:00:00.000,2020-01-21 00:00:00.000,426.0,lv,14.0,1.0,0.0,17.0,6.0,29.0,2.0,13.0,5.0,1,1,0,1,1,1,1,1,1,4.5,426.0,1,2020-01-30 14:31:29.280,1.0,10.087,1,1,23.807486425641294,87.0,1.0,0.15262782561324179,0.014299336622767533,-0.006875472741191543,0.16017138758216853,0.06117595807957491,0.29923559662281474,0.01564317261398913,0.129179709397214,0.0548953604078545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.6336848864624005,0.34043126254221345,-0.16368772395578438,3.813278135638608,1.4564457915550806,7.124047404666336,0.37242461966150986,3.075444177942459,1.3069205477406824,,,,,,,,,,,,39.0,Delaware,0.395426278203862,0.08007066275329727,0.01933246062098129,0.06335239826100904,0.023202437455225867,0.17676231254592012,0.006131276121190758,0.08278635570214153,0.022535854817799926,5.001778206099153,0.32460916986664373,0.10983894006836407,0.06276299771868894,0.08575273125427325,0.03244959258633572,0.20223772542648463,0.013498429722555277,0.13025148318695098,0.03993448169883209,10,0.3468153044018406,0.07404937737703259,0.015070225088923516,0.07360313186548972,0.021015377123650175,0.17816543104750485,0.02251896325435658,0.13734377607844242,0.03141841376275956,30,Delaware,0.3694518730812733,0.0879487105673077,0,0.07996152009495372,0.025318476251688742,0.19506299097308022,0.019886282168005233,0.13798330482238705,0.034386842041303926,0.34728372953588077,0.08267154246357646,0,0.07516360571225202,0.023799297011326416,0.18335866708314935,0.018693049734216646,0.12970392141404408,0.03232353554325655,0.8929973484977023,1.0638329459748046,Delaware,Biden,0.3694518730812733,5.001778206099153,10.0,30.0,45.001778206099154,11.1,22.2,66.7
42,115970.0,YouGov,Economist,US,B-,2020-01-19 00:00:00.000,2020-01-21 00:00:00.000,470.0,lv,28.0,6.0,0.0,8.0,4.0,18.0,2.0,21.0,3.0,1,1,0,1,1,1,1,1,1,3.67,470.0,2,2020-01-31 14:19:40.800,1.0,10.09,1,1,1.9409667437408358,90.0,1.0,0.28,0.06,0.0,0.08,0.04,0.18,0.02,0.21,0.03,4.2333777406557385,0.9071523729976582,0.0,1.209536497330211,0.6047682486651055,2.7214571189929746,0.30238412433255274,3.1750333054918034,0.4535761864988291,15.119206216627637,17.0,0.543470688247434,0.11645800462445015,0.0,0.15527733949926686,0.07763866974963343,0.34937401387335043,0.038819334874816716,0.4076030161855755,0.058229002312225074,,,,,,,,,,,,40.0,Maryland,0.33428589210568677,,0,0.0745769957079072,0.030727554752668727,0.1641545538473291,0.010784535114192053,0.19287473591257903,0.027503931878226036,1.6415644208251141,0.3397440314683392,0.09073875518652107,0.022176405931704432,0.07308271807630215,0.03104199414631036,0.17779209823976894,0.027223342298086255,0.12641502135909746,0.03961761668034783,10,0.2957747106712133,0.08371061250292308,0.021038162960612228,0.07359656836616564,0.019547042566842372,0.19677285993986382,0.026551061575693872,0.1479763432737474,0.03503263814293827,30,Maryland,0.3297155542406751,0.0915375729900072,0,0.07873263980611139,0.024363827886262568,0.20448867169445248,0.027943953750573104,0.15483573244988674,0.03838204718203142,0.3078518696399701,0.08546764817382259,0,0.07351181967081012,0.022748244266624543,0.19092887518245316,0.026090969311588306,0.14456845941510477,0.035836904973469544,0.8870047906338431,1.0710201455858444,Maryland,Biden,0.3297155542406751,1.6415644208251141,10.0,30.0,41.64156442082511,3.9,24,72
43,116029.0,Monmouth University,0,US,A+,2020-01-16 00:00:00.000,2020-01-20 00:00:00.000,372.0,rv,30.0,9.0,0.0,6.0,5.0,23.0,1.0,14.0,3.0,1,1,0,1,1,1,1,1,1,5.33,372.0,1,2020-01-29 14:28:10.560,1.0,5.091,1,1,31.956829226300695,91.0,1.0,0.3,0.09,0.0,0.06,0.05,0.23,0.01,0.14,0.03,12.965301680082524,3.889590504024757,0.0,2.5930603360165048,2.1608836133470875,9.940064621396603,0.4321767226694175,6.050474117371845,1.2965301680082524,43.21767226694175,18.0,9.587048767890208,2.8761146303670624,0.0,1.9174097535780417,1.597841461315035,7.35007072204916,0.3195682922630069,4.473956091682098,0.9587048767890208,,,,,,,,,,,,41.0,New York,0.3149491269428429,0.17702060406446252,0.006776682775607757,0.05812623988061457,0.025329474910361714,0.19497847434418392,0.026117013374288987,0.13318454142998415,0.04426669919132658,19.077668755172446,0.31795963446821546,0.1131719434570627,0.03148520505205253,0.09525445183222679,0.02951267415888198,0.1969377436987881,0.01334162464837269,0.13021816783444085,0.03771132761486442,10,0.27292216082270365,0.15060557985360426,0.016147697035839438,0.06863432054473222,0.019296932388742877,0.1819756095544809,0.02270806026740754,0.13568718444862632,0.03202245508386295,30,New York,0.30322642736629485,0.15753174628473146,0,0.07190712264625632,0.023685744331756037,0.19455173779459303,0.022911747657040227,0.13810202577353528,0.038083448145792544,0.2941171622718825,0.1527993143190972,0,0.06974695129163389,0.02297419776257853,0.1887071833817657,0.02222345282404356,0.13395328460419506,0.03693937825754938,0.921460924712746,1.030971552370656,New York,Biden,0.30322642736629485,19.077668755172446,10.0,30.0,59.077668755172446,32.3,16.9,50.8
44,115941.0,Baldwin Wallace University/Oakland University/Ohio Northern University,0,Wisconsin,0,2020-01-08 00:00:00.000,2020-01-20 00:00:00.000,464.0,rv,21.8,8.4,0.0,7.7,3.0,28.4,0.3,14.7,2.2,1,1,0,1,1,1,1,1,1,3.0,464.0,1,2020-01-25 14:15:30.240,1.0,5.0865,1,1,7.726665108206815,86.50000000000001,1.0,0.22992949300086432,0.08813664904252755,-0.007163908499455701,0.06733265922777668,0.031497076069756595,0.29293052463756897,-0.0013559134691130985,0.1477069068317113,0.02682680326779648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7765881909174615,0.6810023709111672,-0.0553531218411306,0.5202569086980416,0.2433673586787241,2.2633760638458207,-0.010476689291543837,1.1412818032577385,0.2072817247740116,,,,,,,,,,,,42.0,Pennsylvania,0.30639829214218384,0.08266223066292944,0,0.07804187558651289,0.03750272256716256,0.1870597391383551,0.01124431889173937,0.12803993902195288,0.04372855584772887,38.530000009815964,0.323968493343005,0.07787117764828431,0.025383391850167938,0.09131583432015827,0.03191726914558557,0.18841536354544453,0.014376996259685311,0.1274126975894038,0.03552779125101858,10,0.2865861178722369,0.06542723161158263,0.008945301260100336,0.09926922089642655,0.04998348935014886,0.20683623426292658,0.008927746700297797,0.1381738271321964,0.03585083091408399,30,Pennsylvania,0.3239158055647983,0.08119549729509412,0,0.09450795880407632,0.04471341858807024,0.20957029651461406,0.011574729932858789,0.1418364408011768,0.04268585249931128,0.3010670401870347,0.07546803097343197,0,0.08784144195016591,0.04155936931660863,0.19478737313469005,0.010758257615042354,0.1318314101660328,0.03967482614014376,0.8829877494831502,1.075892616354049,Pennsylvania,Biden,0.3239158055647983,38.530000009815964,10.0,30.0,78.53000000981596,49.1,12.7,38.2
45,115940.0,Baldwin Wallace University/Oakland University/Ohio Northern University,0,Michigan,0,2020-01-08 00:00:00.000,2020-01-20 00:00:00.000,477.0,rv,27.0,9.1,0.0,6.3,1.9,21.6,1.7,13.6,3.5,1,1,0,1,1,1,1,1,1,3.0,477.0,1,2020-01-25 14:15:21.600,1.0,5.0847,1,1,7.803887610082438,84.7,1.0,0.28192949300086434,0.09513664904252754,-0.007163908499455701,0.05333265922777668,0.020497076069756596,0.22493052463756905,0.012644086530886903,0.13670690683171133,0.03982680326779648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.2001460773462687,0.742435716727742,-0.05590633677866662,0.41620207856039526,0.15995687798369074,1.7553325343484678,0.09867303021919854,1.0668453364366863,0.3108038965707477,,,,,,,,,,,,43.0,Rhode Island,,,,,,,,,,0,0.28963116736942013,0.05040142375066116,0.022588550503107263,0.1004952313716819,0.03284092784702459,0.209769405468471,0.013639366116271732,0.14562624885228614,0.04044797603506012,10,0.22416241693659614,0.08988416481038086,0.017600335106367285,0.09027514355411154,0.025905591659372056,0.21834872620601994,0.0270636105290035,0.1680410572960257,0.038718953902123085,30,Rhode Island,0.2589233311938152,0.08613225263278328,0,0.09992905336631051,0.029753061747633352,0.23273739247584077,0.02552050789503588,0.17485922863604342,0.04214517205253734,0.24052960454480213,0.08001347954545093,0,0.09283016550850412,0.027639425706285185,0.21620389602163267,0.023707549425820557,0.16243735518509078,0.03915120943535734,0.8825126853729438,1.076471778531474,Rhode Island,Biden,0.2589233311938152,0.0,10.0,30.0,40.0,0,25,75
46,115939.0,Baldwin Wallace University/Oakland University/Ohio Northern University,0,Pennsylvania,0,2020-01-08 00:00:00.000,2020-01-20 00:00:00.000,502.0,rv,31.3,9.1,0.0,6.5,2.5,20.5,1.0,11.5,2.5,1,1,0,1,1,1,1,1,1,3.0,502.0,1,2020-01-25 14:15:12.960,1.0,5.0849,1,1,7.948707231647463,84.9,1.0,0.3249294930008643,0.09513664904252754,-0.007163908499455701,0.05533265922777668,0.026497076069756598,0.213930524637569,0.005644086530886902,0.11570690683171132,0.02982680326779648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.582769410791514,0.7562133702390453,-0.05694381129648425,0.4398231085501132,0.2106175001731872,1.7004711082567805,0.044863191424104755,0.919720327084783,0.23708452683166004,,,,,,,,,,,,44.0,Guam,,,,,,,,,,0,,,,,,,,,,10,0.28388159900857135,0.07800405908096548,0.020754609592154732,0.07356548661195757,0.03324895790910211,0.21622375755701062,0.018403718426127463,0.1506424008445458,0.04087557509153491,30,Guam,0.3013788443077716,0.08281189502679498,0,0.07809974797056571,0.03529828119919947,0.22955086343038425,0.019538044767968457,0.1599273529134465,0.043394970383869,0.28388159900857135,0.07800405908096548,0,0.07356548661195757,0.03324895790910211,0.21622375755701062,0.018403718426127463,0.1506424008445458,0.04087557509153491,0.8948455545298153,1.0616357148906717,,Biden,0.3013788443077716,0.0,10.0,30.0,40.0,0,25,75
47,115938.0,Baldwin Wallace University/Oakland University/Ohio Northern University,0,Ohio,0,2020-01-08 00:00:00.000,2020-01-20 00:00:00.000,428.0,rv,32.1,10.1,0.0,6.1,1.5,20.8,2.2,10.7,2.1,1,1,0,1,1,1,1,1,1,3.0,428.0,1,2020-01-25 14:15:04.320,1.0,5.0856,1,1,7.505190036053236,85.60000000000001,1.0,0.33292949300086433,0.10513664904252754,-0.007163908499455701,0.051332659227776675,0.016497076069756596,0.21693052463756904,0.017644086530886904,0.10770690683171132,0.02582680326779648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4986991135783425,0.7890705308180036,-0.053766494689312015,0.3852613625604257,0.12381369094274948,1.628104812025684,0.1324222224268735,0.808360803967474,0.19383506654857327,,,,,,,,,,,,45.0,Kansas,,,,,,,,,,0,0.20594248067991786,0.05044573110263735,0.005543293642655172,0.11864694480628035,0.09888999261285739,0.22980360345791093,0.019315564219604796,0.15461440010577682,0.05622966393515368,10,0.2263796920319431,0.066007084874849,0.008752243669508929,0.10450175368889121,0.051699619067970555,0.25513714584822045,0.008752243669508929,0.14282253434820122,0.03594768280090654,30,Kansas,0.2330691047567343,0.0654289737275723,0,0.11379892278896175,0.06688304980688431,0.2620706271316828,0.012000582284442955,0.15354336494038487,0.04320537456333671,0.2212703891939368,0.0621167464317961,0,0.1080380514682385,0.06349721245419226,0.24880376025064307,0.011393073807032895,0.14577050078759513,0.041018178084468324,0.9019079124779031,1.0533226140460046,Kansas,Sanders,0.2620706271316828,0.0,10.0,30.0,40.0,0,25,75
48,116360.0,Pew Research Center,0,US,B/C,2020-01-06 00:00:00.000,2020-01-19 00:00:00.000,5861.0,rv,26.0,5.0,1.0,7.0,2.0,21.0,1.0,16.0,3.0,1,1,1,1,1,1,1,1,1,3.5,5861.0,1,2020-01-24 03:15:50.400,1.05,5.332,1,1,29.962393416175033,82.0,1.0,0.26,0.05,0.01,0.07,0.02,0.21,0.01,0.16,0.03,6.802692401483977,1.3082100772084573,0.2616420154416914,1.83149410809184,0.5232840308833828,5.49448232427552,0.2616420154416914,4.186272247067063,0.7849260463250742,26.164201544169142,25.0,7.790222288205508,1.4981196708087516,0.2996239341617503,2.0973675391322524,0.5992478683235006,6.292102617396757,0.2996239341617503,4.793982946588005,0.898871802485251,,,,,,,,,,,,46.0,Indiana,0.32663717709740175,,0,0.20668537931929984,0.007505413792964253,0.18291536123718807,,0.08541640953232535,,0.6365091942797856,0.29719982462348943,0.019275452328465597,0.023136268326109963,0.07291065196853821,0.05032285934398619,0.19841562864548346,0.012493285505100147,0.13596347366778805,0.039995829485811756,10,0.2377514404201783,0.06580538909459978,0.008862048653546438,0.14370182494343048,0.04967012999605,0.20946839166786652,0.008862048653546438,0.13964221385180603,0.03623651271897608,30,Indiana,0.27535179083697886,0.0587793268911909,0,0.13808959666413784,0.05335135222135953,0.22387740800438008,0.010600606894520508,0.14961240367819492,0.04033751480923722,0.25377300436790395,0.054172904903066234,0,0.1272677824643519,0.049170310093681044,0.20633256920782886,0.009769857866434865,0.13788756941333188,0.037176341910684994,0.8755503402272838,1.0850318438039666,Indiana,Biden,0.27535179083697886,0.6365091942797856,10.0,30.0,40.63650919427978,1.6,24.6,73.8
